path,box,environment,fingers_presence
replay_0508.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[198.05, 303.48], [563.21, 272.52], [581.78, 871.23], [245.5, 891.87]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0509.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[264.21, 157.45], [1101.13, 165.65], [1099.49, 619.95], [369.23, 685.56]], ""image_width"": 1280, ""image_height"": 720}",outdoor,without_fingers
replay_0510.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[35.07, 173.42], [653.98, 179.61], [610.66, 993.03], [55.7, 984.77]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0511.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[446.36, 147.61], [1089.64, 109.89], [1063.38, 657.68], [361.03, 656.04]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0512.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[99.03, 177.55], [709.68, 161.03], [707.62, 1011.61], [123.78, 877.42]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0513.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[331.49, 109.89], [992.82, 36.08], [1058.46, 521.55], [347.9, 578.95]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0514.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[229.0, 406.71], [662.23, 404.65], [676.68, 1024.0], [195.99, 918.71]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0515.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[146.48, 222.97], [680.8, 194.06], [608.6, 910.45], [144.41, 883.61]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0516.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[47.45, 68.13], [623.04, 59.87], [691.12, 926.97], [78.4, 935.23]], ""image_width"": 720, ""image_height"": 1280}",indoor,without_fingers
replay_0517.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[169.17, 227.1], [686.99, 192.0], [618.91, 912.52], [152.66, 877.42]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0518.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[403.69, 254.21], [941.95, 142.69], [1040.41, 549.43], [459.49, 670.8]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0519.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[70.14, 132.13], [651.92, 134.19], [666.36, 908.39], [66.02, 906.32]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0520.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[132.03, 338.58], [592.09, 264.26], [590.03, 912.52], [198.05, 904.26]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0521.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[30.95, 214.71], [715.87, 194.06], [639.54, 982.71], [107.28, 1001.29]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0522.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[214.97, 149.25], [813.95, 129.57], [882.87, 528.11], [231.38, 608.47]], ""image_width"": 1280, ""image_height"": 720}",indoor,fingers
replay_0523.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[446.36, 96.77], [948.51, 73.8], [974.77, 680.64], [436.51, 642.92]], ""image_width"": 1280, ""image_height"": 720}",indoor,fingers
replay_0524.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[452.92, 124.65], [1010.87, 127.93], [1033.85, 633.08], [333.13, 495.31]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0525.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[144.41, 212.65], [664.3, 212.65], [625.1, 982.71], [127.91, 945.55]], ""image_width"": 720, ""image_height"": 1280}",indoor,without_fingers
replay_0526.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[254.36, 14.76], [909.13, 234.53], [899.28, 621.59], [170.67, 537.95]], ""image_width"": 1280, ""image_height"": 720}",indoor,fingers
replay_0527.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[94.9, 115.61], [666.36, 185.81], [540.52, 1003.35], [68.08, 889.81]], ""image_width"": 720, ""image_height"": 1280}",indoor,without_fingers
replay_0528.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[208.37, 289.03], [554.96, 299.35], [491.0, 898.06], [88.71, 788.65]], ""image_width"": 720, ""image_height"": 1280}",indoor,without_fingers
replay_0529.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[357.74, 149.25], [1055.18, 164.01], [1078.15, 616.67], [361.03, 603.55]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0530.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[129.97, 299.35], [571.46, 338.58], [645.73, 1100.39], [107.28, 1133.42]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0531.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[113.47, 90.84], [680.8, 183.74], [575.59, 1001.29], [78.4, 891.87]], ""image_width"": 720, ""image_height"": 1280}",indoor,without_fingers
replay_0532.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[228.1, 83.64], [1061.74, 136.13], [1068.31, 608.47], [210.05, 582.23]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0533.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[449.64, 150.89], [1063.38, 164.01], [1088.0, 641.28], [413.54, 610.11]], ""image_width"": 1280, ""image_height"": 720}",indoor,fingers
replay_0534.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[428.31, 127.93], [1035.49, 373.94], [1025.64, 679.0], [333.13, 601.91]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0535.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[236.31, 149.25], [1091.28, 108.25], [1133.95, 647.84], [247.79, 603.55]], ""image_width"": 1280, ""image_height"": 720}",indoor,fingers
replay_0536.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[282.26, 180.41], [800.82, 205.01], [799.18, 500.23], [256.0, 498.59]], ""image_width"": 1280, ""image_height"": 720}",indoor,fingers
replay_0537.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[364.31, 155.81], [973.13, 236.17], [1009.23, 665.88], [311.79, 578.95]], ""image_width"": 1280, ""image_height"": 720}",indoor,fingers
replay_0538.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[364.31, 165.65], [1122.46, 180.41], [1130.67, 636.36], [344.62, 600.27]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0539.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[233.03, 260.77], [1214.36, 55.76], [1237.33, 596.99], [282.26, 642.92]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0540.jpeg,,indoor,without_fingers
replay_0541.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[297.03, 160.73], [902.56, 121.37], [917.33, 567.47], [298.67, 662.6]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0542.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[170.67, 60.68], [1046.97, 129.57], [1002.67, 679.0], [165.74, 598.63]], ""image_width"": 1280, ""image_height"": 720}",outdoor,without_fingers
replay_0543.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[195.99, 165.16], [672.55, 220.9], [575.59, 891.87], [160.92, 792.77]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0544.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[282.64, 282.84], [682.87, 340.65], [585.9, 957.94], [239.31, 916.65]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0545.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[282.26, 205.01], [961.64, 170.57], [925.54, 564.19], [256.0, 547.79]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0546.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[121.72, 258.06], [709.68, 342.71], [600.34, 912.52], [173.3, 871.23]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0547.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[334.77, 129.57], [1110.97, 50.84], [1129.03, 693.76], [318.36, 608.47]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0548.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[290.46, 95.13], [1140.51, 98.41], [1156.92, 638.0], [247.79, 600.27]], ""image_width"": 1280, ""image_height"": 720}",indoor,fingers
replay_0549.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[475.9, 227.97], [1015.79, 219.77], [1017.44, 559.27], [441.44, 555.99]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0550.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[457.85, 239.45], [981.33, 209.93], [978.05, 549.43], [443.08, 546.15]], ""image_width"": 1280, ""image_height"": 720}",outdoor,without_fingers
replay_0551.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[489.03, 182.05], [1110.97, 185.33], [1096.21, 588.79], [426.67, 552.71]], ""image_width"": 1280, ""image_height"": 720}",indoor,fingers
replay_0552.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[177.42, 253.94], [623.04, 280.77], [602.41, 978.58], [158.85, 941.42]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0553.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[428.31, 183.69], [1138.87, 149.25], [1138.87, 631.44], [387.28, 585.51]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0554.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[154.73, 392.26], [571.46, 375.74], [526.07, 1137.55], [103.15, 1152.0]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0555.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[233.12, 270.45], [682.87, 367.48], [552.89, 990.97], [195.99, 976.52]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0556.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[115.53, 266.32], [567.34, 247.74], [575.59, 896.0], [187.74, 887.74]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0557.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[426.67, 186.97], [1005.95, 178.77], [1056.82, 613.39], [408.62, 605.19]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0558.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[136.16, 134.19], [610.66, 156.9], [600.34, 904.26], [202.18, 951.74]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0559.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[377.44, 208.29], [1091.28, 191.89], [1060.1, 664.24], [395.49, 595.35]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0560.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[138.22, 412.9], [606.53, 445.94], [472.44, 1065.29], [49.51, 970.32]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0561.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[318.36, 155.81], [1163.49, 116.45], [1155.28, 680.64], [326.56, 560.91]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0562.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[96.96, 344.77], [505.44, 425.29], [474.5, 964.13], [113.47, 953.81]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0563.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[202.18, 301.42], [587.97, 291.1], [559.08, 908.39], [200.11, 912.52]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0564.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[175.36, 355.1], [610.66, 311.74], [608.6, 939.35], [200.11, 935.23]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0565.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[200.11, 363.35], [577.65, 365.42], [592.09, 976.52], [189.8, 916.65]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0566.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[212.49, 450.06], [519.89, 421.16], [548.77, 883.61], [222.81, 887.74]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0567.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[187.74, 326.19], [536.39, 346.84], [509.57, 997.16], [144.41, 980.65]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0568.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[423.38, 182.05], [1010.87, 205.01], [976.41, 557.63], [397.13, 490.39]], ""image_width"": 1280, ""image_height"": 720}",outdoor,without_fingers
replay_0569.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[129.97, 365.42], [559.08, 369.55], [507.51, 1141.68], [80.46, 1131.35]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0570.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[390.56, 300.14], [1050.26, 193.53], [1056.82, 592.07], [393.85, 593.71]], ""image_width"": 1280, ""image_height"": 720}",outdoor,without_fingers
replay_0571.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[111.4, 315.87], [515.76, 295.23], [587.97, 1059.1], [142.35, 1052.9]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0572.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[359.38, 123.01], [1181.54, 72.16], [1097.85, 700.32], [395.49, 660.96]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0573.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[216.62, 425.29], [590.03, 377.81], [606.53, 926.97], [272.32, 947.61]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0574.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[446.36, 236.17], [1022.36, 234.53], [1038.77, 605.19], [428.31, 590.43]], ""image_width"": 1280, ""image_height"": 720}",outdoor,without_fingers
replay_0575.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[415.18, 196.81], [989.54, 214.85], [1025.64, 656.04], [387.28, 624.87]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0576.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[464.41, 224.69], [1069.95, 214.85], [1033.85, 575.67], [495.59, 560.91]], ""image_width"": 1280, ""image_height"": 720}",outdoor,without_fingers
replay_0577.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[457.85, 195.17], [1046.97, 218.13], [1045.33, 554.35], [420.1, 498.59]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0578.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[346.26, 183.69], [1138.87, 221.41], [1168.41, 665.88], [318.36, 677.36]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0579.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[347.9, 129.57], [1025.64, 185.33], [1068.31, 611.75], [265.85, 485.47]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0580.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[390.56, 234.53], [1024.0, 139.41], [1027.28, 493.67], [413.54, 526.47]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0581.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[129.97, 76.39], [670.49, 88.77], [623.04, 1026.06], [175.36, 1007.48]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0582.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[134.1, 163.1], [625.1, 140.39], [629.23, 926.97], [150.6, 906.32]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0583.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[341.33, 159.09], [892.72, 175.49], [956.72, 590.43], [344.62, 578.95]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0584.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[379.08, 242.73], [1017.44, 249.29], [900.92, 613.39], [316.72, 575.67]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0585.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[233.12, 388.13], [561.15, 363.35], [656.05, 1009.55], [323.9, 1040.52]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0586.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[287.18, 98.41], [1178.26, 72.16], [1214.36, 647.84], [292.1, 564.19]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0587.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[425.03, 98.41], [1058.46, 124.65], [941.95, 662.6], [365.95, 564.19]], ""image_width"": 1280, ""image_height"": 720}",outdoor,without_fingers
replay_0588.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[385.64, 218.13], [1061.74, 190.25], [1084.72, 631.44], [402.05, 623.23]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0589.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[165.04, 119.74], [641.6, 260.13], [573.52, 995.1], [183.61, 974.45]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0590.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[107.28, 179.61], [672.55, 167.23], [618.91, 912.52], [66.02, 883.61]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0591.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[195.99, 229.16], [610.66, 276.65], [676.68, 999.23], [247.56, 865.03]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0592.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[212.49, 315.87], [486.88, 322.06], [497.19, 765.94], [290.89, 745.29]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0593.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[111.4, 229.16], [647.79, 183.74], [664.3, 856.77], [210.43, 904.26]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0594.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[315.08, 150.89], [1148.72, 137.77], [1178.26, 642.92], [267.49, 646.2]], ""image_width"": 1280, ""image_height"": 720}",indoor,fingers
replay_0595.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[403.69, 73.8], [1174.97, 139.41], [1188.1, 639.64], [377.44, 638.0]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0596.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[106.67, 109.89], [918.97, 54.12], [961.64, 575.67], [114.87, 544.51]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
replay_0597.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[244.51, 305.06], [799.18, 331.3], [812.31, 665.88], [270.77, 710.16]], ""image_width"": 1280, ""image_height"": 720}",outdoor,without_fingers
replay_0598.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[315.08, 180.41], [1068.31, 150.89], [1024.0, 554.35], [272.41, 564.19]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0599.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[420.1, 155.81], [1007.59, 160.73], [933.74, 560.91], [382.36, 542.87]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0600.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[365.95, 82.0], [1109.33, 86.92], [1142.15, 672.44], [303.59, 636.36]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0601.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[382.36, 200.09], [1183.18, 157.45], [1168.41, 659.32], [308.51, 585.51]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0602.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[449.64, 175.49], [1074.87, 149.25], [1030.56, 572.39], [411.9, 575.67]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0603.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[351.18, 137.77], [1046.97, 160.73], [1040.41, 523.19], [379.08, 513.35]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0604.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[154.73, 198.19], [623.04, 212.65], [577.65, 980.65], [134.1, 933.16]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0605.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[438.15, 177.13], [1056.82, 131.21], [1053.54, 600.27], [472.62, 570.75]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0606.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[70.14, 204.39], [620.97, 192.0], [587.97, 908.39], [103.15, 972.39]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0607.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[117.59, 220.9], [587.97, 148.65], [645.73, 974.45], [169.17, 1052.9]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0608.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[357.74, 198.45], [1074.87, 162.37], [1081.44, 577.31], [408.62, 582.23]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
replay_0609.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[107.28, 119.74], [647.79, 90.84], [629.23, 871.23], [61.89, 827.87]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0610.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[119.66, 196.13], [666.36, 229.16], [680.8, 912.52], [191.86, 922.84]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
replay_0611.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[367.22, 509.94], [524.01, 520.26], [517.82, 790.71], [354.84, 805.16]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
replay_0612.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[251.69, 478.97], [585.9, 460.39], [530.2, 873.29], [249.63, 827.87]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0613.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[226.93, 423.23], [519.89, 340.65], [635.42, 957.94], [307.39, 1019.87]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0614.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[204.24, 334.45], [598.28, 377.81], [542.58, 982.71], [125.85, 945.55]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
replay_0615.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[208.37, 222.97], [497.19, 204.39], [478.62, 962.06], [160.92, 904.26]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
