path,box,environment,fingers_presence
LIVE/Honor 8A/replay_0035.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0036.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0037.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0038.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0039.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0040.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0041.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0042.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0043.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0044.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0045.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0046.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0047.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0048.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0049.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0050.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0051.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0052.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0053.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0054.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0055.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0056.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0057.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0058.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0059.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0060.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0061.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0062.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0063.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0064.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0065.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0066.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0067.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0068.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0069.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0070.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0071.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0072.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0073.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0074.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0075.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0076.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0077.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0078.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0079.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0080.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0081.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0082.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0083.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0084.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0085.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0086.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0087.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0088.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0089.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0090.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0091.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0092.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0093.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0094.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0095.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0096.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0097.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0098.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0099.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0100.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0101.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0102.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0103.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0104.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0105.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0106.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0107.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0108.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0109.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0110.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0111.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0112.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0113.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0114.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0115.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0116.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0117.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0118.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0119.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0120.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0121.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0122.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0123.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0124.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0125.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0126.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0127.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0128.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0129.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0130.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0131.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0132.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0133.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0134.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0135.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0136.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0137.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0138.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0139.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0140.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0141.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0142.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0143.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0144.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0145.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0146.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0147.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0148.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0149.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0150.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0151.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0152.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0153.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0154.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0155.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0156.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0157.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0158.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0159.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0160.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0161.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0162.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0163.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0164.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0165.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0166.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0167.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0168.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0169.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0170.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0171.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0172.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0173.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0174.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0175.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0176.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0177.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0178.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0179.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0180.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0181.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0182.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0183.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0184.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0185.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0186.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0187.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0188.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0189.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0190.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0191.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0192.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0193.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0194.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0195.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0196.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0197.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0198.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0199.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0200.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0201.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0202.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0203.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0204.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0205.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0206.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0207.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0208.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0209.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0210.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0211.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0212.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0213.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0214.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0215.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0216.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0217.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0218.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0219.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0220.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0221.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0222.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0223.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0224.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0225.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0226.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0227.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0228.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0229.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0230.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0231.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0232.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0233.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0234.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0235.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0236.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0237.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0238.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0239.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0240.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0241.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0242.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0243.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0244.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0245.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0246.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0247.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0248.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0249.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0250.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0251.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0252.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0253.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0254.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0255.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0256.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0257.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0258.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0259.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0260.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0261.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0262.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0263.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0264.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0265.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0266.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0267.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0268.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0269.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0270.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0271.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0272.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0273.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0274.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0275.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0276.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0277.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0278.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0279.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0280.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0281.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0282.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0283.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0284.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0285.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0286.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0287.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0288.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0289.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0290.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0291.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0292.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0293.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0294.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0295.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0296.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0297.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0298.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0299.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0300.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0301.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0302.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0303.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0304.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0305.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0306.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0307.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0308.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0309.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0310.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0311.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0312.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0313.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0314.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0315.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0316.jpeg,,outdoor,fingers
LIVE/Honor 8A/replay_0317.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0318.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0319.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0320.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0321.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0322.jpeg,,indoor,fingers
LIVE/Honor 8A/replay_0323.jpeg,,outdoor,without_fingers
LIVE/Honor 8A/replay_0324.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0325.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0326.jpeg,,indoor,without_fingers
LIVE/Honor 8A/replay_0327.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0328.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0329.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0330.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0331.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0332.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0333.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0334.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0335.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0336.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0337.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0338.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0339.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0340.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0341.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0342.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0343.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0344.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0345.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0346.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0347.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0348.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0349.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0350.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0351.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0352.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0353.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0354.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0355.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0356.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0357.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0358.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0359.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0360.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0361.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0362.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0363.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0364.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0365.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0366.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0367.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0368.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0369.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0370.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0371.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0372.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0373.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0374.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0375.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0376.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0377.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0378.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0379.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0380.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0381.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0382.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0383.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0384.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0385.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0386.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0387.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0388.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0389.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0390.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0391.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0392.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0393.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0394.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0395.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0396.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0397.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0398.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0399.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0400.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0401.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0402.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0403.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0404.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0405.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0406.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0407.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0408.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0409.jpeg,,indoor,without_fingers
LIVE/Huawei P30 Lite/replay_0410.jpeg,,indoor,fingers
LIVE/Huawei P30 Lite/replay_0411.jpeg,,indoor,without_fingers
