path,box,environment,fingers_presence
live_0429.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[144.41, 542.97], [406.42, 584.26], [379.6, 1032.26], [175.36, 997.16]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0430.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[206.3, 253.94], [561.15, 231.23], [517.82, 768.0], [214.56, 757.68]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0431.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[140.29, 433.55], [486.88, 458.32], [427.05, 869.16], [160.92, 836.13]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0432.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[200.11, 425.29], [521.95, 417.03], [488.94, 798.97], [262.01, 813.42]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0433.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[268.19, 437.68], [526.07, 460.39], [542.58, 770.06], [295.01, 784.52]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0434.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[264.07, 392.26], [583.84, 419.1], [598.28, 931.1], [253.75, 902.19]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0435.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[169.17, 404.65], [435.3, 460.39], [435.3, 848.52], [191.86, 850.58]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0436.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[111.4, 439.74], [447.68, 456.26], [404.36, 896.0], [158.85, 893.94]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0437.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[144.41, 249.81], [540.52, 256.0], [602.41, 887.74], [241.38, 889.81]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0438.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[181.55, 516.13], [468.31, 512.0], [437.36, 912.52], [181.55, 935.23]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0439.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[187.74, 419.1], [464.18, 468.65], [447.68, 832.0], [226.93, 856.77]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0440.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[467.69, 195.17], [866.46, 196.81], [859.9, 410.02], [484.1, 454.31]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
live_0441.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[195.99, 412.9], [437.36, 245.68], [437.36, 844.39], [212.49, 809.29]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0442.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[208.37, 476.9], [567.34, 437.68], [565.27, 691.61], [185.67, 677.16]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0443.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[76.33, 346.84], [711.75, 476.9], [600.34, 689.55], [183.61, 662.71]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0444.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[262.01, 357.16], [521.95, 375.74], [495.13, 805.16], [245.5, 755.61]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0445.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[171.23, 225.03], [521.95, 375.74], [515.76, 877.42], [183.61, 739.1]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0446.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[280.57, 346.84], [674.61, 637.94], [600.34, 1021.94], [237.25, 935.23]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0447.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[371.35, 332.39], [631.29, 402.58], [658.11, 883.61], [365.16, 838.19]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0448.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[206.3, 253.94], [559.08, 251.87], [528.14, 862.97], [259.94, 891.87]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0449.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[113.47, 476.9], [633.35, 452.13], [581.78, 722.58], [92.84, 749.42]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0450.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[257.88, 212.65], [637.48, 206.45], [594.15, 858.84], [286.76, 893.94]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0451.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[200.11, 313.81], [567.34, 245.68], [569.4, 712.26], [239.31, 714.32]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0452.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[239.31, 470.71], [594.15, 336.52], [631.29, 891.87], [272.32, 904.26]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0453.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[307.39, 367.48], [610.66, 375.74], [573.52, 782.45], [249.63, 743.23]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0454.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[287.18, 221.41], [856.62, 203.37], [818.87, 544.51], [310.15, 560.91]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
live_0455.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[361.03, 282.1], [1010.87, 288.66], [984.62, 592.07], [388.92, 544.51]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
live_0456.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[339.69, 268.97], [1074.87, 247.65], [1158.56, 610.11], [359.38, 664.24]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
live_0457.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[68.08, 266.32], [521.95, 171.35], [557.02, 904.26], [103.15, 844.39]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0458.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[88.71, 340.65], [515.76, 274.58], [554.96, 807.23], [171.23, 823.74]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0459.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[154.73, 338.58], [540.52, 295.23], [569.4, 798.97], [183.61, 796.9]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0460.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[290.89, 441.81], [548.77, 398.45], [590.03, 858.84], [325.96, 962.06]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0461.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[330.09, 326.19], [565.27, 326.19], [536.39, 745.29], [340.4, 801.03]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0462.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[183.61, 268.39], [470.37, 237.42], [579.71, 844.39], [292.95, 926.97]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
live_0463.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[255.82, 350.97], [594.15, 386.06], [567.34, 881.55], [255.82, 823.74]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0464.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[220.74, 247.74], [561.15, 266.32], [536.39, 914.58], [206.3, 848.52]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0465.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[226.93, 295.23], [592.09, 309.68], [590.03, 865.03], [233.12, 809.29]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0466.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[231.06, 371.61], [530.2, 379.87], [528.14, 778.32], [224.87, 842.32]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0467.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[305.33, 423.23], [614.79, 468.65], [526.07, 904.26], [167.11, 931.1]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0468.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[152.66, 379.87], [546.7, 324.13], [608.6, 807.23], [237.25, 893.94]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0469.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[94.9, 212.65], [581.78, 227.1], [614.79, 778.32], [111.4, 945.55]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0470.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[127.91, 169.29], [517.82, 192.0], [524.01, 834.06], [146.48, 825.81]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0471.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[300.31, 62.32], [974.77, 193.53], [896.0, 557.63], [211.69, 505.15]], ""image_width"": 1280, ""image_height"": 720}",indoor,without_fingers
live_0472.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[262.01, 307.61], [616.85, 342.71], [581.78, 873.29], [235.19, 761.81]], ""image_width"": 720, ""image_height"": 1280}",indoor,without_fingers
live_0473.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[156.79, 388.13], [532.26, 361.29], [620.97, 673.03], [181.55, 706.06]], ""image_width"": 720, ""image_height"": 1280}",indoor,without_fingers
live_0474.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[179.48, 363.35], [530.2, 338.58], [573.52, 943.48], [152.66, 953.81]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0475.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[156.79, 371.61], [573.52, 324.13], [612.72, 875.35], [154.73, 949.68]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0476.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[266.13, 458.32], [596.22, 346.84], [594.15, 918.71], [255.82, 929.03]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0477.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[305.33, 297.29], [689.05, 276.65], [672.55, 875.35], [313.58, 815.48]], ""image_width"": 720, ""image_height"": 1280}",outdoor,without_fingers
live_0478.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[210.43, 303.48], [620.97, 264.26], [651.92, 914.58], [218.68, 856.77]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0479.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[431.59, 282.1], [950.15, 226.33], [1002.67, 539.59], [449.64, 590.43]], ""image_width"": 1280, ""image_height"": 720}",outdoor,fingers
live_0480.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[266.13, 365.42], [563.21, 324.13], [575.59, 792.77], [297.08, 743.23]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0481.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[210.43, 369.55], [542.58, 326.19], [645.73, 966.19], [191.86, 877.42]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0482.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[150.6, 315.87], [484.81, 276.65], [559.08, 805.16], [191.86, 896.0]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0483.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[272.32, 313.81], [563.21, 412.9], [538.45, 885.68], [220.74, 668.9]], ""image_width"": 720, ""image_height"": 1280}",outdoor,fingers
live_0484.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[272.32, 474.84], [596.22, 450.06], [526.07, 877.42], [247.56, 815.48]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0485.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[202.18, 336.52], [590.03, 369.55], [546.7, 982.71], [125.85, 939.35]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0486.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[220.74, 421.16], [519.89, 336.52], [643.67, 955.87], [290.89, 1007.48]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0487.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[202.18, 220.9], [499.26, 212.65], [478.62, 960.0], [181.55, 922.84]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0488.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[179.48, 218.84], [616.85, 262.19], [658.11, 904.26], [165.04, 883.61]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0489.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[328.02, 97.03], [637.48, 109.42], [614.79, 962.06], [282.64, 902.19]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0490.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[214.56, 245.68], [538.45, 256.0], [538.45, 931.1], [216.62, 914.58]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0491.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[264.07, 249.81], [519.89, 239.48], [561.15, 955.87], [286.76, 945.55]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0492.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[152.66, 268.39], [565.27, 282.84], [521.95, 939.35], [111.4, 875.35]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0493.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[235.19, 256.0], [612.72, 231.23], [530.2, 869.16], [193.93, 786.58]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0494.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[49.51, 431.48], [631.29, 394.32], [631.29, 677.16], [61.89, 768.0]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0495.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[288.83, 249.81], [571.46, 241.55], [594.15, 924.9], [220.74, 912.52]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0496.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[226.93, 247.74], [581.78, 222.97], [643.67, 848.52], [295.01, 883.61]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
live_0497.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[103.15, 258.06], [612.72, 293.16], [590.03, 957.94], [72.21, 1001.29]], ""image_width"": 720, ""image_height"": 1280}",indoor,fingers
