path,box,environment,fingers_presence
replay_1262.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[165.16, 130.06], [728.77, 173.42], [734.97, 1094.19], [235.35, 1069.42]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1263.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[396.39, 344.77], [825.81, 392.26], [691.61, 1019.87], [212.65, 1030.19]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1264.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[169.29, 92.9], [844.39, 117.68], [858.84, 856.77], [212.65, 1054.97]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1265.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[94.97, 297.29], [780.39, 189.94], [873.29, 1007.48], [313.81, 1143.74]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1266.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[315.87, 334.45], [689.55, 334.45], [699.87, 854.71], [330.32, 931.1]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
replay_1267.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[293.16, 212.65], [790.71, 218.84], [794.84, 980.65], [317.94, 908.39]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
replay_1268.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[331.49, 388.92], [1197.95, 308.51], [1196.31, 730.26], [282.26, 795.9]], ""image_width"": 1280, ""image_height"": 960}",indoor,fingers
replay_1269.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[220.9, 121.81], [631.74, 80.52], [763.87, 939.35], [384.0, 1075.61]], ""image_width"": 960, ""image_height"": 1280}",outdoor,without_fingers
replay_1270.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[400.52, 206.45], [757.68, 214.71], [704.0, 883.61], [421.16, 957.94]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1271.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[262.19, 245.68], [794.84, 278.71], [759.74, 1050.84], [270.45, 976.52]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
replay_1272.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[320.0, 227.1], [772.13, 175.48], [821.68, 918.71], [402.58, 1079.74]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1273.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[167.23, 260.13], [784.52, 206.45], [834.06, 1017.81], [202.32, 1024.0]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1274.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[144.52, 289.03], [749.42, 206.45], [792.77, 962.06], [243.61, 990.97]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1275.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[101.16, 264.26], [724.65, 78.45], [755.61, 1052.9], [152.77, 1003.35]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1276.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[123.08, 372.51], [1168.41, 342.97], [1202.87, 809.03], [210.05, 917.33]], ""image_width"": 1280, ""image_height"": 960}",outdoor,fingers
replay_1277.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[216.77, 472.77], [697.81, 348.9], [730.84, 1135.48], [266.32, 1073.55]], ""image_width"": 960, ""image_height"": 1280}",outdoor,without_fingers
replay_1278.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[390.19, 332.39], [794.84, 336.52], [776.26, 922.84], [338.58, 875.35]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1279.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[303.48, 338.58], [803.1, 214.71], [794.84, 823.74], [369.55, 848.52]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1280.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[392.21, 402.05], [1211.08, 390.56], [1201.23, 756.51], [492.31, 749.95]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
replay_1281.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[340.65, 10.32], [842.32, 8.26], [778.32, 926.97], [355.1, 966.19]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1282.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[379.87, 235.35], [854.71, 225.03], [811.35, 1057.03], [412.9, 1125.16]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1283.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[305.55, 367.48], [825.81, 200.26], [879.48, 962.06], [400.52, 980.65]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1284.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[134.19, 460.39], [889.81, 414.97], [821.68, 836.13], [123.87, 850.58]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1285.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[429.42, 408.77], [860.9, 526.45], [858.84, 1230.45], [427.35, 1160.26]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1286.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[258.06, 266.32], [790.71, 270.45], [691.61, 1141.68], [353.03, 1187.1]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1287.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[346.84, 233.29], [726.71, 264.26], [666.84, 873.29], [299.35, 790.71]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1288.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[206.45, 171.35], [689.55, 256.0], [699.87, 1042.58], [239.48, 1013.68]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1289.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[320.0, 258.06], [873.29, 693.68], [753.55, 1158.19], [245.68, 1094.19]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1290.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[245.68, 309.68], [642.06, 396.39], [627.61, 918.71], [251.87, 920.77]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
replay_1291.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[218.84, 245.68], [619.35, 320.0], [631.74, 850.58], [258.06, 854.71]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
replay_1292.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[388.13, 499.61], [642.06, 472.77], [683.35, 875.35], [419.1, 869.16]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1293.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[33.03, 198.19], [960.0, 412.9], [827.87, 745.29], [175.48, 660.65]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1294.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[297.29, 520.26], [627.61, 280.77], [637.94, 1164.39], [307.61, 1104.52]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1295.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[233.29, 309.68], [772.13, 243.61], [788.65, 637.94], [179.61, 619.35]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1296.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[169.29, 303.48], [584.26, 371.61], [590.45, 945.55], [210.58, 947.61]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1297.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[192.0, 111.48], [782.45, 138.32], [844.39, 1073.55], [328.26, 1059.1]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1298.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[237.42, 445.94], [668.9, 458.32], [598.71, 1034.32], [235.35, 1038.45]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1299.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[251.87, 152.77], [648.26, 220.9], [753.55, 999.23], [280.77, 993.03]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1300.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[266.32, 278.71], [747.35, 297.29], [770.06, 1065.29], [258.06, 1003.35]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
replay_1301.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[97.03, 431.48], [631.74, 445.94], [631.74, 1133.42], [115.61, 1116.9]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
